排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 月份,非獨 董監 持股 (萬張),非獨 董監 增減 張數,非獨 董監 持股 (%),非獨 董監 質押 (萬張),非獨 董監 質押 (%),獨立 董監 持股 (萬張),獨立 董監 增減 張數,獨立 董監 持股 (%),獨立 董監 質押 (萬張),獨立 董監 質押 (%),全體 董監 持股 (萬張),全體 董監 增減 張數,全體 董監 持股 (%),全體 董監 質押 (萬張),全體 董監 質押 (%)
13,2740,華軒,33.85,-0.05,-0.15,26M06,0.43,0.0,25.8,0.37,85.0,0.0,0.0,0.0,0,0,0.43,0.0,25.8,0.37,85.0
14,7723,築間,20.25,0.0,0.0,26M06,0.82,0.0,16.6,0.7,84.9,0.0,0.0,0.0,0,0,0.82,0.0,16.6,0.7,84.9
15,3312,弘憶股,47.25,-1.1,-2.28,26M06,5.73,0.0,31.4,4.8,83.8,0.0,0.0,0.0,0,0,5.73,0.0,31.4,4.8,83.8
16,1718,中纖,11.0,-0.35,-3.08,26M06,9.63,0.0,5.71,8.06,83.6,0.0,0.0,0.0,0,0,9.63,0.0,5.71,8.06,83.6
17,2528,皇普,22.5,0.15,0.67,26M06,18.4,0.0,42.2,15.3,83.1,0.0,0.0,0.0,0,0,18.4,0.0,42.2,15.3,83.1
18,3338,泰碩,64.1,-2.3,-3.46,26M06,1.71,15.0,19.5,1.4,81.6,0.0,0.0,0.0,0,0,1.71,15.0,19.5,1.4,81.6
19,1314,中石化,8.27,-0.14,-1.66,26M06,26.1,0.0,6.91,21.1,80.6,0.0,0.0,0.0,0,0,26.1,0.0,6.91,21.1,80.6
20,3164,景岳,16.4,0.05,0.31,26M06,1.01,-10.0,11.7,0.81,80.0,0.0,30.0,0.03,0,0,1.01,20.0,11.8,0.81,79.7
21,4171,瑞基,19.0,-0.4,-2.06,26M06,0.51,1.0,8.86,0.41,79.7,0.0,0.0,0.0,0,0,0.51,1.0,8.86,0.41,79.7
22,6179,亞通,24.7,-1.1,-4.26,26M06,1.08,117.0,6.12,0.86,79.4,0.0,0.0,0.0,0,0,1.08,117.0,6.12,0.86,79.4
23,4994,傳奇,92.7,-0.2,-0.22,26M06,1.8,330.0,27.1,1.42,78.8,0.0,0.0,0.0,0,0,1.8,330.0,27.1,1.42,78.8
24,2414,精技,55.7,1.2,2.2,26M06,5.37,0.0,33.2,4.27,79.6,0.06,0.0,0.34,0,0,5.42,0.0,33.5,4.27,78.8
25,1338,廣華-KY,15.75,-0.4,-2.48,26M06,1.53,0.0,18.3,1.2,78.2,0.0,0.0,0.0,0,0,1.53,0.0,18.3,1.2,78.2
26,5531,鄉林,7.75,0.05,0.65,26M06,25.2,0.0,25.7,19.0,75.6,0.0,0.0,0.0,0,0,25.2,0.0,25.7,19.0,75.6
27,6662,樂斯科,30.8,0.4,1.32,26M06,0.03,-2239.0,1.23,0.02,75.1,0.0,0.0,0.0,0,0,0.03,-2239.0,1.23,0.02,75.1
28,6111,光聚晶電,40.95,1.15,2.89,26M06,2.4,0.0,22.1,1.8,75.1,0.0,0.0,0.0,0,0,2.4,0.0,22.1,1.8,75.1
29,4707,磐亞,35.3,3.2,9.97,26M06,2.83,-17777.0,7.01,2.11,74.6,0.0,0.0,0.0,0,0,2.83,-17777.0,7.01,2.11,74.6
30,6160,欣技,15.25,-0.15,-0.97,26M06,1.29,0.0,18.9,0.98,76.2,0.05,0.0,0.79,0,0,1.35,0.0,19.7,0.98,73.1
31,1464,得力,10.4,0.0,0.0,26M06,4.31,3199.0,10.1,3.15,73.1,0.0,-14.1,0.0,0,0,4.31,3185.0,10.1,3.15,73.1
32,3207,耀勝,46.45,-1.15,-2.42,26M06,0.65,-758.0,9.79,0.47,72.3,0.0,0.0,0.0,0,0,0.65,-758.0,9.79,0.47,72.3
33,2905,三商,16.1,0.3,1.9,26M06,48.5,0.0,43.7,34.4,70.8,0.0,0.0,0.0,0,0,48.5,0.0,43.7,34.4,70.8
34,4174,浩鼎,27.55,-0.2,-0.72,26M06,1.29,0.0,9.79,0.9,69.9,0.0,0.0,0.0,0,0,1.29,0.0,9.79,0.9,69.9
35,8443,阿瘦,11.4,0.05,0.44,26M06,1.38,0.0,20.7,0.94,68.1,0.0,0.0,0.0,0,0,1.38,0.0,20.7,0.94,68.1
36,2461,光群雷,15.9,-0.2,-1.24,26M06,1.62,0.0,9.23,1.1,68.0,0.0,0.0,0.0,0,0,1.62,0.0,9.23,1.1,68.0
37,1598,岱宇,19.75,0.05,0.25,26M06,1.49,0.0,8.3,1.0,67.0,0.0,0.0,0.0,0,0,1.49,0.0,8.3,1.0,67.0
38,2524,京城,35.05,-0.75,-2.09,26M06,4.97,0.0,13.6,3.27,65.8,0.0,-1387.0,0.0,0,0,4.97,-1387.0,13.6,3.27,65.8
39,2732,六角,64.6,0.1,0.16,26M06,1.43,0.0,30.7,0.93,65.1,0.0,0.0,0.0,0,0,1.43,0.0,30.7,0.93,65.1
40,6165,浪凡,49.95,1.0,2.04,26M06,0.0,0.0,0.05,0.0,68.4,0.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,65.0
41,2241,艾姆勒,35.0,0.8,2.34,26M06,1.11,0.0,10.6,0.72,64.9,0.0,0.0,0.0,0,0,1.11,0.0,10.6,0.72,64.9
42,4113,聯上,14.75,-0.1,-0.67,26M06,5.95,0.0,25.7,3.89,65.4,0.07,0.0,0.28,0,0,6.01,0.0,26.0,3.89,64.7
43,3466,德晉,29.4,0.1,0.34,26M06,0.92,2.0,11.9,0.6,64.5,0.0,0.0,0.0,0,0,0.92,2.0,11.9,0.6,64.5
44,8941,關中,43.5,0.0,0.0,26M06,1.17,-636.0,33.5,0.74,63.5,0.0,0.0,0.0,0,0,1.17,-636.0,33.5,0.74,63.5
45,1432,大魯閣,15.0,-0.05,-0.33,26M06,0.99,0.0,9.19,0.61,61.7,0.0,0.0,0.0,0,0,0.99,0.0,9.19,0.61,61.7
46,2405,輔信,16.4,-0.25,-1.5,26M06,2.25,0.0,6.55,1.39,61.6,0.0,0.0,0.0,0,0,2.25,0.0,6.55,1.39,61.6
47,6222,立軒,20.65,-0.1,-0.48,26M06,6.03,0.0,63.1,3.72,61.6,0.0,0.0,0.0,0,0,6.03,0.0,63.1,3.72,61.6
48,2849,安泰銀,14.75,0.2,1.37,26M06,42.8,0.0,21.9,26.4,61.6,0.0,0.0,0.0,0,0,42.8,0.0,21.9,26.4,61.6
49,5278,尚凡*,23.8,-0.15,-0.63,26M06,12.7,1484.0,42.5,7.81,61.2,0.0,0.0,0.0,0,0,12.7,1484.0,42.5,7.81,61.2
50,2438,翔耀,17.95,0.1,0.56,26M06,0.29,1000.0,4.07,0.18,60.4,0.0,0.0,0.0,0,0,0.29,1000.0,4.07,0.18,60.4
51,4416,三圓,10.6,-0.35,-3.2,26M06,1.07,-60.0,14.5,0.64,60.0,0.0,0.0,0.0,0,0,1.07,-60.0,14.5,0.64,60.0
52,2406,國碩,33.35,0.0,0.0,26M06,2.4,-236.0,6.84,1.43,59.7,0.0,0.0,0.0,0,0,2.4,-236.0,6.84,1.43,59.7
53,8927,北基,20.1,0.1,0.5,26M06,12.4,0.0,29.6,7.2,58.0,0.0,0.0,0.0,0,0,12.4,0.0,29.6,7.2,58.0
54,2413,環科,40.25,-1.6,-3.82,26M06,1.6,9.26,12.6,0.92,57.6,0.0,0.0,0.0,0,0,1.6,9.26,12.6,0.92,57.6
55,2338,光罩,40.65,-1.35,-3.21,26M06,1.75,-34879.0,4.76,1.0,57.4,0.0,-6.91,0.0,0,0,1.75,-34886.0,4.76,1.0,57.4
56,8424,惠普,68.5,0.0,0.0,26M06,1.93,0.0,53.4,1.1,57.1,0.0,0.0,0.0,0,0,1.93,0.0,53.4,1.1,57.1
57,6873,泓德能源,85.0,-0.3,-0.35,26M06,1.8,0.0,12.6,1.03,57.2,0.01,0.0,0.08,0,0,1.81,0.0,12.7,1.03,56.9
58,6535,順藥,90.1,1.4,1.58,26M06,5.98,0.0,35.6,3.4,56.8,0.0,0.0,0.0,0,0,5.98,0.0,35.6,3.4,56.8
59,3680,家登,460.0,-20.5,-4.27,26M06,1.04,-275.0,10.8,0.68,56.6,0.0,0.0,0.04,0,0,1.05,-275.0,10.9,0.68,56.4
60,3625,西勝,17.55,-0.3,-1.68,26M06,1.67,0.0,14.6,0.94,56.6,0.03,0.0,0.22,0,0,1.7,0.0,14.8,0.94,55.7
61,4747,強生,49.8,0.4,0.81,26M06,1.47,-2709.0,32.4,0.81,55.0,0.0,0.0,0.0,0,0,1.47,-2709.0,32.4,0.81,55.0
62,3490,單井,27.1,-0.3,-1.09,26M06,0.39,0.0,7.03,0.21,54.7,0.0,0.0,0.0,0,0,0.39,0.0,7.03,0.21,54.7
63,6141,柏承,38.65,-4.25,-9.91,26M06,0.81,-4000.0,7.14,0.44,54.7,0.0,0.0,0.01,0,0,0.81,-4000.0,7.16,0.44,54.6
64,2545,皇翔,33.3,-0.3,-0.89,26M06,16.1,0.0,42.3,8.77,54.6,0.0,0.0,0.0,0,0,16.1,0.0,42.3,8.77,54.6
65,4566,時碩工業,71.3,1.9,2.74,26M06,2.33,365.0,21.2,1.27,54.5,0.0,0.0,0.0,0,0,2.33,365.0,21.2,1.27,54.5
66,5864,致和證,32.8,-0.8,-2.38,26M06,9.3,-153.0,20.5,5.05,54.3,0.0,0.0,0.0,0,0,9.3,-153.0,20.5,5.05,54.3
67,1529,樂事綠能,18.4,-0.25,-1.34,26M06,1.9,0.0,12.3,1.03,53.8,0.0,0.0,0.0,0,0,1.9,0.0,12.3,1.03,53.8
68,2543,皇昌,38.6,-0.45,-1.15,26M06,24.8,0.0,46.9,13.3,53.8,0.0,0.0,0.0,0,0,24.8,0.0,46.9,13.3,53.8
69,3059,華晶科,40.0,-0.65,-1.6,26M06,2.22,0.0,7.21,1.18,53.3,0.0,0.0,0.01,0,0,2.22,0.0,7.21,1.18,53.2
70,3041,揚智,23.7,-0.5,-2.07,26M06,2.5,1873.0,17.8,1.33,53.1,0.0,0.0,0.0,0,0,2.5,1873.0,17.8,1.33,53.1
71,2230,泰茂,22.05,-0.25,-1.12,26M06,0.89,-35.0,13.1,0.46,51.2,0.0,0.0,0.0,0,0,0.89,-35.0,13.1,0.46,51.2
72,8033,雷虎,187.0,-3.5,-1.84,26M06,0.71,650.0,4.33,0.36,50.5,0.0,0.0,0.0,0,0,0.71,650.0,4.33,0.36,50.5
73,6856,鑫傳,44.65,0.0,0.0,26M06,1.84,0.0,65.2,0.92,50.0,0.0,0.0,0.0,0,0,1.84,0.0,65.2,0.92,50.0
74,1419,新紡,66.7,0.9,1.37,26M06,2.53,0.0,8.42,1.25,49.3,0.0,0.0,0.0,0,0,2.53,0.0,8.42,1.25,49.3
75,2908,特力,21.6,0.05,0.23,26M06,7.95,0.0,15.6,3.91,49.2,0.0,0.0,0.0,0,0,7.95,0.0,15.6,3.91,49.2
76,2433,互盛電,42.05,0.05,0.12,26M06,3.95,0.0,27.3,1.94,49.1,0.0,0.0,0.0,0,0,3.95,0.0,27.3,1.94,49.1
77,5878,台名,38.75,0.15,0.39,26M06,0.91,0.0,36.3,0.44,48.9,0.0,0.0,0.0,0,0,0.91,0.0,36.3,0.44,48.9
78,8436,大江,117.0,1.0,0.86,26M06,1.32,0.0,11.2,0.64,48.8,0.0,0.0,0.0,0,0,1.32,0.0,11.2,0.64,48.8
79,3703,欣陸,20.8,0.2,0.97,26M06,27.0,0.0,32.8,13.1,48.4,0.0,0.0,0.0,0,0,27.0,0.0,32.8,13.1,48.4
80,2373,震旦行,54.0,0.6,1.12,26M06,12.5,52.0,52.9,6.05,48.4,0.0,0.0,0.0,0,0,12.5,52.0,52.9,6.05,48.4
81,6015,宏遠證,16.2,-0.15,-0.92,26M06,3.52,0.0,8.94,1.7,48.4,0.0,0.0,0.0,0,0,3.52,0.0,8.94,1.7,48.4
82,6684,安格,49.25,0.25,0.51,26M06,1.45,0.0,32.6,0.7,48.2,0.0,0.0,0.0,0,0,1.45,0.0,32.6,0.7,48.2
83,2017,官田鋼,8.98,0.06,0.67,26M06,10.1,0.0,22.5,4.84,48.1,0.0,0.0,0.0,0,0,10.1,0.0,22.5,4.84,48.1
84,6770,力積電,61.6,-4.4,-6.67,26M06,97.3,0.0,20.7,46.7,48.0,0.01,0.0,0.0,0,0,97.3,0.0,20.7,46.7,48.0
85,9958,世紀鋼,110.5,0.5,0.45,26M06,5.31,0.0,21.5,2.54,47.9,0.0,0.0,0.0,0,0,5.31,0.0,21.5,2.54,47.9
86,8932,智通*,111.0,-4.5,-3.9,26M06,5.64,0.0,15.8,2.7,47.9,0.0,0.0,0.0,0,0,5.64,0.0,15.8,2.7,47.9
87,6215,和椿,96.0,-2.2,-2.24,26M06,1.6,0.0,19.3,0.76,47.5,0.0,0.0,0.02,0,0,1.6,0.0,19.3,0.76,47.5
88,8444,綠河-KY,5.07,-0.33,-6.11,26M06,1.22,-54.0,9.74,0.62,51.3,0.1,700.0,0.8,0,0,1.32,646.0,10.5,0.62,47.4
89,2812,台中銀,20.45,0.0,0.0,26M06,19.2,0.0,3.18,9.0,47.0,0.0,0.0,0.0,0,0,19.2,0.0,3.18,9.0,47.0
90,2457,飛宏,24.0,-0.6,-2.44,26M06,6.16,0.0,14.5,2.88,46.8,0.0,0.0,0.0,0,0,6.16,0.0,14.5,2.88,46.8
91,2067,嘉鋼,6.57,0.0,0.0,26M06,1.18,0.0,26.1,0.55,46.8,0.0,0.0,0.0,0,0,1.18,0.0,26.1,0.55,46.8
92,2348,海悅,78.2,-1.0,-1.26,26M06,2.26,0.0,14.9,1.05,46.5,0.0,0.0,0.0,0,0,2.26,0.0,14.9,1.05,46.5
93,2702,華園,13.0,0.0,0.0,26M06,3.04,0.0,19.4,1.4,46.1,0.0,0.0,0.01,0,0,3.04,0.0,19.4,1.4,46.0
94,6469,大樹,80.2,1.6,2.04,26M06,2.49,0.0,16.6,1.16,46.5,0.03,0.0,0.18,0,0,2.52,0.0,16.8,1.16,46.0
95,6585,鼎基,122.5,-6.0,-4.67,26M06,3.26,0.0,45.2,1.5,46.0,0.0,0.0,0.0,0,0,3.26,0.0,45.2,1.5,46.0
96,1591,駿吉-KY,41.4,3.75,9.96,26M06,0.33,20.0,8.72,0.16,46.8,0.01,0.0,0.16,0,0,0.34,20.0,8.88,0.16,45.9
97,2926,誠品生活,31.5,-0.6,-1.87,26M06,2.45,0.0,51.8,1.12,45.8,0.0,0.0,0.0,0,0,2.45,0.0,51.8,1.12,45.8
98,2331,精英,19.25,-0.5,-2.53,26M06,27.1,0.0,48.7,12.4,45.7,0.0,0.0,0.0,0,0,27.1,0.0,48.7,12.4,45.7
99,9906,欣巴巴,40.65,0.5,1.25,26M06,3.5,0.0,38.7,1.58,45.3,0.0,0.0,0.0,0,0,3.5,0.0,38.7,1.58,45.3
100,2206,三陽工業,61.4,0.7,1.15,26M06,6.39,0.0,8.26,2.89,45.2,0.0,0.0,0.0,0,0,6.39,0.0,8.26,2.89,45.2
101,5523,豐謙,30.25,-0.15,-0.49,26M06,3.44,0.0,22.2,1.54,44.8,0.0,0.0,0.0,0,0,3.44,0.0,22.2,1.54,44.8
102,1312,國喬,13.2,-0.75,-5.38,26M06,7.1,0.0,6.41,3.17,44.7,0.0,0.0,0.0,0,0,7.1,0.0,6.41,3.17,44.7
103,8097,常珵,52.1,-0.2,-0.38,26M06,1.7,0.0,26.6,0.76,44.7,0.0,0.0,0.02,0,0,1.7,0.0,26.7,0.76,44.7
104,2883,凱基金,30.65,-0.2,-0.65,26M06,20.4,0.0,1.1,9.1,44.6,0.01,0.0,0.0,0,0,20.4,0.0,1.1,9.1,44.6
105,6695,芯鼎,52.0,-1.0,-1.89,26M06,1.8,0.0,16.9,0.8,44.4,0.0,0.0,0.0,0,0,1.8,0.0,16.9,0.8,44.4
106,6931,青松健康,39.25,0.0,0.0,26M06,0.65,0.0,9.84,0.29,44.5,0.0,0.0,0.03,0,0,0.65,0.0,9.87,0.29,44.4
107,6180,橘子,43.25,-0.25,-0.57,26M06,3.27,0.0,18.6,1.44,43.9,0.0,0.0,0.0,0,0,3.27,0.0,18.6,1.44,43.9
108,3310,佳穎,67.3,-0.2,-0.3,26M06,1.2,0.0,16.0,0.52,43.8,0.0,0.0,0.0,0,0,1.2,0.0,16.0,0.52,43.8
109,8403,盛弘,19.3,-0.15,-0.77,26M06,4.13,0.0,30.0,1.78,43.1,0.0,0.0,0.0,0,0,4.13,0.0,30.0,1.78,43.1
110,6233,旺玖,22.1,-0.35,-1.56,26M06,0.74,-9.58,9.08,0.32,43.5,0.01,0.0,0.12,0,0,0.75,-9.58,9.2,0.32,42.9
111,5263,智崴,96.5,-1.2,-1.23,26M06,0.91,-185.0,12.3,0.39,42.8,0.0,0.0,0.0,0,0,0.91,-185.0,12.3,0.39,42.8
112,3055,蔚華科,135.5,-15.0,-9.97,26M06,3.56,0.0,30.9,1.52,42.6,0.0,0.0,0.0,0,0,3.56,0.0,30.9,1.52,42.6
113,3704,合勤控,46.8,0.25,0.54,26M06,10.6,6146.0,25.5,4.49,42.4,0.0,0.0,0.0,0,0,10.6,6146.0,25.5,4.49,42.4
114,2540,愛山林,53.4,-0.1,-0.19,26M06,65.7,1407.0,69.5,27.8,42.4,0.01,88.6,0.01,0,0,65.7,1496.0,69.5,27.8,42.4
115,9908,大台北,29.35,0.2,0.69,26M06,4.22,0.0,8.17,1.78,42.2,0.0,0.0,0.0,0,0,4.22,0.0,8.17,1.78,42.2
116,1802,台玻,51.0,-3.3,-6.08,26M06,87.5,0.0,30.1,36.8,42.1,0.0,0.0,0.0,0,0,87.5,0.0,30.1,36.8,42.1
117,5483,中美晶,203.5,-9.0,-4.24,26M06,3.0,0.0,4.68,1.26,42.0,0.0,0.0,0.0,0,0,3.0,0.0,4.69,1.26,42.0
118,6217,中探針,153.0,-17.0,-10.0,26M06,0.8,-82.0,6.84,0.34,41.8,0.0,0.0,0.0,0,0,0.8,-82.0,6.84,0.34,41.8
119,3717,聯嘉投控,21.7,-1.1,-4.82,26M06,3.13,0.0,15.1,1.3,41.6,0.0,0.0,0.0,0,0,3.13,0.0,15.1,1.3,41.6
120,3587,閎康,258.0,0.5,0.19,26M06,1.43,0.0,20.1,0.59,41.6,0.0,0.0,0.0,0,0,1.43,0.0,20.1,0.59,41.6
121,8107,大億金茂,12.15,0.25,2.1,26M06,2.05,-98.5,27.3,0.85,41.5,0.0,0.0,0.0,0,0,2.05,-98.5,27.3,0.85,41.5
122,4164,承業醫,27.15,-0.1,-0.37,26M06,1.63,-410.0,8.33,0.67,41.4,0.0,0.0,0.0,0,0,1.63,-410.0,8.33,0.67,41.4
123,5471,松翰,54.8,-2.1,-3.69,26M06,1.8,-18.0,10.7,0.81,41.3,0.0,0.0,0.0,0,0,1.8,-18.0,10.7,0.81,41.3
124,6184,大豐電,42.6,-0.05,-0.12,26M06,1.88,0.0,11.6,0.77,41.0,0.0,0.0,0.0,0,0,1.88,0.0,11.6,0.77,41.0
125,2641,正德,17.25,0.05,0.29,26M06,5.99,0.0,18.1,2.45,40.9,0.02,0.0,0.06,0,0,6.01,0.0,18.2,2.45,40.8
126,1521,大億,25.3,-0.05,-0.2,26M06,4.56,-10.0,59.8,1.85,40.6,0.0,0.0,0.0,0,0,4.56,-10.0,59.8,1.85,40.6
127,6706,惠特,109.0,-3.5,-3.11,26M06,0.79,0.0,10.0,0.32,40.5,0.0,0.0,0.0,0,0,0.79,0.0,10.0,0.32,40.5
128,8916,光隆,41.95,0.2,0.48,26M06,1.71,0.0,11.3,0.71,41.6,0.05,0.0,0.35,0,0,1.76,0.0,11.7,0.71,40.3
129,3557,嘉威,26.45,0.15,0.57,26M06,1.29,32.0,15.3,0.52,40.2,0.0,0.0,0.0,0,0,1.29,32.0,15.3,0.52,40.2
130,2910,統領,23.55,-0.45,-1.88,26M06,3.49,0.0,19.9,1.4,40.1,0.0,0.0,0.0,0,0,3.49,0.0,19.9,1.4,40.1
131,2421,建準,130.0,-3.5,-2.62,26M06,2.0,0.0,6.97,0.8,40.0,0.0,0.0,0.0,0,0,2.0,0.0,6.97,0.8,40.0
132,2719,燦星旅,22.65,-1.0,-4.23,26M06,5.0,0.0,72.3,2.0,40.0,0.0,0.0,0.0,0,0,5.0,0.0,72.3,2.0,40.0
133,4207,環泰,19.8,-0.1,-0.5,26M06,5.27,591.0,26.5,2.1,39.9,0.0,0.0,0.0,0,0,5.27,591.0,26.5,2.1,39.9
134,3716,中化控股,33.4,0.05,0.15,26M06,1.54,0.0,10.3,0.62,39.8,0.0,0.0,0.0,0,0,1.54,0.0,10.3,0.62,39.8
135,3376,新日興,185.5,-6.0,-3.13,26M06,1.76,-18.0,8.98,0.7,39.8,0.0,0.0,0.0,0,0,1.76,-18.0,8.98,0.7,39.8
136,1536,和大,50.9,-0.7,-1.36,26M06,4.47,0.0,16.0,1.76,39.4,0.0,0.0,0.0,0,0,4.47,0.0,16.0,1.76,39.4
137,2103,台橡,23.3,-0.55,-2.31,26M06,11.7,0.0,14.1,4.58,39.2,0.0,0.0,0.0,0,0,11.7,0.0,14.1,4.58,39.2
138,5310,天剛,24.45,0.15,0.62,26M06,0.07,-1000.0,2.56,0.03,39.2,0.0,0.0,0.0,0,0,0.07,-1000.0,2.56,0.03,39.2
139,2032,新鋼,16.05,-0.2,-1.23,26M06,1.16,0.0,8.88,0.45,38.8,0.0,0.0,0.0,0,0,1.16,0.0,8.88,0.45,38.8
140,5356,協益,24.6,-0.15,-0.61,26M06,0.63,0.0,6.07,0.24,38.7,0.0,0.0,0.0,0,0,0.63,0.0,6.07,0.24,38.7
141,2637,慧洋-KY,83.8,2.5,3.08,26M06,23.1,0.0,31.0,8.89,38.4,0.0,0.0,0.0,0,0,23.1,0.0,31.0,8.89,38.4
142,5388,中磊,88.7,-0.4,-0.45,26M06,1.4,0.0,4.59,0.53,38.1,0.0,0.0,0.0,0,0,1.4,0.0,4.59,0.53,38.1
143,5364,力麗店,8.59,-0.08,-0.92,26M06,3.71,-6.0,58.1,1.4,37.7,0.0,0.0,0.0,0,0,3.71,-6.0,58.1,1.4,37.7
144,4915,致伸,65.2,-0.3,-0.46,26M06,1.04,0.0,2.2,0.47,37.6,0.0,0.0,0.0,0,0,1.04,0.0,2.2,0.47,37.6
145,5014,建錩,11.2,0.1,0.9,26M06,2.51,-1633.0,13.7,0.94,37.4,0.0,-506.0,0.0,0,0,2.51,-2139.0,13.7,0.94,37.4
146,6101,寬魚國際,38.6,-1.7,-4.22,26M06,2.42,0.0,21.1,0.9,37.4,0.0,0.0,0.0,0,0,2.42,0.0,21.1,0.9,37.4
147,1584,精剛,19.25,-0.25,-1.28,26M06,5.39,1838.0,23.2,2.0,37.1,0.0,0.0,0.0,0,0,5.39,1838.0,23.2,2.0,37.1
148,2365,昆盈,30.2,-0.15,-0.49,26M06,1.21,0.0,5.48,0.45,37.1,0.0,0.0,0.0,0,0,1.21,0.0,5.48,0.45,37.1
149,1504,東元,66.2,-1.1,-1.63,26M06,13.2,0.0,5.57,4.92,37.0,0.0,0.0,0.0,0,0,13.2,0.0,5.57,4.92,37.0
150,8933,愛地雅,4.63,0.08,1.76,26M06,3.86,0.0,11.8,1.41,36.6,0.0,0.0,0.0,0,0,3.86,0.0,11.8,1.41,36.6
151,6962,奕力-KY,32.6,-0.35,-1.06,26M06,8.9,8441.0,18.1,3.25,36.5,0.0,0.0,0.0,0,0,8.9,8441.0,18.1,3.25,36.5
152,8489,三貝德,22.95,-0.1,-0.43,26M06,0.42,0.0,7.04,0.15,36.5,0.0,0.0,0.0,0,0,0.42,0.0,7.04,0.15,36.4
153,8027,鈦昇,197.0,-11.5,-5.52,26M06,0.75,-770.0,6.86,0.27,36.3,0.0,0.0,0.0,0,0,0.75,-770.0,6.86,0.27,36.3
154,2420,新巨,56.7,-0.5,-0.87,26M06,2.37,0.0,15.5,0.85,36.1,0.0,0.0,0.0,0,0,2.37,0.0,15.5,0.85,36.1
155,5321,美而快,58.9,3.4,6.13,26M06,0.81,0.0,15.2,0.29,36.0,0.0,0.0,0.0,0,0,0.81,0.0,15.2,0.29,36.0
156,2376,技嘉,354.5,0.0,0.0,26M06,3.5,0.0,5.22,1.25,35.9,0.0,0.0,0.0,0,0,3.5,0.0,5.22,1.25,35.9
157,8042,金山電,114.0,-9.5,-7.69,26M06,1.4,84.1,10.8,0.5,35.8,0.0,0.0,0.0,0,0,1.4,84.1,10.8,0.5,35.8
158,1609,大亞,36.85,-0.95,-2.51,26M06,3.81,-29.0,4.86,1.37,35.8,0.0,0.0,0.0,0,0,3.81,-29.0,4.86,1.37,35.8
159,9937,全國,55.1,0.0,0.0,26M06,14.0,0.0,45.2,4.97,35.6,0.0,0.0,0.0,0,0,14.0,0.0,45.2,4.97,35.6
160,3260,威剛,383.0,4.5,1.19,26M06,1.83,0.0,5.76,0.65,35.6,0.0,0.0,0.01,0,0,1.83,0.0,5.77,0.65,35.5
161,2030,彰源,17.5,0.0,0.0,26M06,6.74,0.0,24.0,2.38,35.3,0.0,0.0,0.0,0,0,6.74,0.0,24.0,2.38,35.3
162,2385,群光,106.5,0.5,0.47,26M06,8.01,0.0,10.5,2.81,35.1,0.0,0.0,0.0,0,0,8.01,0.0,10.5,2.81,35.1
